subject,session,total_volume_mm3_Association_ArcuateFasciculusR,total_volume_mm3_Association_ArcuateFasciculusL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusL,total_volume_mm3_Association_UncinateFasciculusL,total_volume_mm3_Association_InferiorLongitudinalFasciculusR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusL,total_volume_mm3_Association_UncinateFasciculusR,total_volume_mm3_Association_VerticalOccipitalFasciculusR,total_volume_mm3_Association_InferiorLongitudinalFasciculusL,total_volume_mm3_Association_ExtremeCapsuleR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusL,total_volume_mm3_Association_HippocampusAlveusL,total_volume_mm3_Association_CingulumL,total_volume_mm3_Association_ParietalAslantTractL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusR,total_volume_mm3_Association_FrontalAslantTractR,total_volume_mm3_Association_VerticalOccipitalFasciculusL,total_volume_mm3_Association_FrontalAslantTractL,total_volume_mm3_Association_ParietalAslantTractR,total_volume_mm3_Association_ExtremeCapsuleL,total_volume_mm3_Association_CingulumR,total_volume_mm3_Association_HippocampusAlveusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractL,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationL,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractL,total_volume_mm3_ProjectionBrainstem_MedialLemniscusL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-rl,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationL,total_volume_mm3_ProjectionBrainstem_ReticularTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaR,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticospinalTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusR,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractL,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractR,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusL,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FornixL,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusR,total_volume_mm3_ProjectionBasalGanglia_FornixR,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-lr,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationR,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractR,total_volume_mm3_ProjectionBrainstem_CorticospinalTractL,total_volume_mm3_ProjectionBrainstem_ReticularTractL,total_volume_mm3_Commissure_CorpusCallosum,total_volume_mm3_Commissure_AnteriorCommissure,total_volume_mm3_Cerebellum_Vermis,total_volume_mm3_Cerebellum_CerebellumL,total_volume_mm3_Cerebellum_CerebellumR,total_volume_mm3_Cerebellum_MiddleCerebellarPeduncle,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleR,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleL,total_volume_mm3_Cerebellum_SuperiorCerebellarPeduncle,total_volume_mm3_CranialNerve_CNIIIL,total_volume_mm3_CranialNerve_CNVR,total_volume_mm3_CranialNerve_CNVIIR,total_volume_mm3_CranialNerve_CNVIIIL,total_volume_mm3_CranialNerve_CNIIR,total_volume_mm3_CranialNerve_CNIIIR,total_volume_mm3_CranialNerve_CNVIIIR,total_volume_mm3_CranialNerve_CNVL,total_volume_mm3_CranialNerve_CNIIL,total_volume_mm3_CranialNerve_CNVIIL,total_volume_all_bundles,mean_bundle_volume
sub-22510,ses-2,31298.3,29243.4,20272.3,14353.3,42427.4,37716.5,11974.2,11890.7,8708.91,38937.4,12188.5,33899.7,6030.09,27199.6,26672.1,20053.6,26934.9,7607.17,19393.5,25063.1,14540.0,28446.3,6370.32,18016.0,29038.9,9574.21,6337.77,35147.0,33744.3,4389.77,1247.29,4281.07,9685.37,1302.56,7082.7,4183.42,1466.53,2826.2,4002.87,3152.3,6421.91,4223.95,26579.9,682.293,1354.15,,2587.92,1469.6,4009.01,1608.39,3465.51,4608.39,1698.67,6111.16,31824.6,33247.5,2590.99,5624.16,145026.0,1179.12,19664.9,28048.9,29858.1,38207.2,9001.84,12044.8,10150.9,794.064,2302.97,341.454,3758.45,4177.89,1559.88,2327.53,1801.84,3179.94,1372.57,1129606.001,14863.236855263158
sub-21516,ses-1,20955.8,28638.5,28969.5,18235.8,43861.4,49986.7,10120.8,16215.4,10945.5,35979.7,8072.67,39276.4,10463.5,34894.0,26760.5,23886.4,20607.0,15381.4,24401.6,26039.5,12867.8,37873.1,8658.55,9018.43,29198.6,12506.7,6751.08,38007.6,43161.3,5620.47,198.977,3277.59,9531.22,1495.39,5532.65,5073.9,1328.97,6711.77,5144.53,4244.83,3577.89,5434.39,34427.8,,859.161,1139.82,3001.23,1909.93,4118.94,4780.35,7944.32,5522.83,1305.63,5011.87,44132.9,53605.1,5116.89,6853.64,148781.0,3437.26,19414.3,33253.6,31941.3,36727.7,9989.97,11625.4,9947.6,823.542,3186.69,671.853,3393.65,3242.58,1329.58,5894.37,1707.27,3554.56,717.912,1258278.3550000002,16556.294144736847
sub-21516,ses-2,20560.9,28375.0,27899.1,17473.1,42097.7,49375.7,9662.64,13852.2,9845.65,39545.4,6980.15,44061.0,9816.17,33424.4,26163.0,24756.0,17311.6,12122.2,22914.2,22606.6,11304.8,37289.1,7051.38,7685.16,31392.2,2372.98,6886.18,33797.1,45813.1,2441.76,1917.91,3389.97,3308.91,2035.82,4820.88,4876.15,1632.34,5069.6,4964.59,3460.59,833.982,6124.05,35103.4,,921.188,706.858,2802.25,1562.33,3317.5,4731.22,4324.05,5630.91,,4943.71,39805.1,51686.6,5531.42,3627.64,145859.0,,18113.0,31851.0,33418.8,37033.6,11318.3,9813.1,7617.61,645.445,2675.13,25.1791,2363.77,3614.74,952.508,3178.71,2105.83,3281.88,718.526,1186591.5661,16035.021163513513
sub-20983,ses-1,18617.2,22504.6,22254.7,11696.0,34510.1,32684.3,6499.9,12639.3,12478.4,35787.5,6260.39,33663.3,9374.62,24320.6,19364.0,17075.1,20287.6,9334.7,25190.8,22158.9,7024.36,30119.1,7310.54,12109.3,30680.5,10363.4,8632.75,38140.8,46537.8,5274.72,798.977,4864.48,7489.25,1145.96,6025.79,4745.96,1823.95,7054.45,4747.19,3240.74,9806.96,8057.93,34495.4,4446.88,1524.87,1575.84,3423.13,1550.67,4553.74,4209.21,7208.6,5442.38,4525.49,5345.34,37416.2,45421.3,5308.5,4785.88,148919.0,3337.77,14391.4,33659.6,34860.8,32613.7,8664.08,8743.3,9684.14,1136.75,1985.47,435.415,4152.71,2466.94,1098.06,5147.6,2212.08,3042.99,800.205,1141282.3570000003,14821.848792207797
sub-20983,ses-2,19696.2,22516.9,26330.6,13137.4,42018.4,36019.7,8210.85,12448.3,11700.9,45280.1,5374.82,37553.7,8307.27,26786.9,20320.8,14307.9,22965.2,8980.96,27577.3,22158.9,9435.42,29011.3,6561.31,13761.9,30929.2,9267.15,7481.89,38540.6,47651.8,5764.79,2274.72,3905.22,7878.0,1508.29,6643.6,4768.68,1989.15,6745.55,4518.12,3203.28,10120.2,7752.71,30415.2,3033.78,1367.04,1578.3,3143.71,1818.42,4060.59,4266.33,4833.78,4912.39,150.461,5611.26,36016.6,43564.2,3978.3,826.612,155995.0,538.588,12915.0,35688.0,35861.2,32684.3,10254.0,10297.0,11373.0,757.216,3307.06,1313.0,3509.72,2784.44,1289.66,4881.68,2532.04,2510.54,1591.2,1171065.5969999998,15208.644116883115
sub-21104,ses-1,34512.0,28381.2,22693.8,10051.4,36487.0,30534.9,11011.3,14893.8,11182.6,37349.9,10817.2,35157.4,7421.09,23732.9,20120.0,22297.0,15743.1,10695.0,22960.3,26271.7,11023.5,29268.6,6729.58,15279.4,25659.4,8459.57,5410.44,34208.6,41325.1,1511.98,1055.07,3870.22,6838.9,1350.46,5355.78,4546.98,1236.23,3138.18,4429.68,3079.22,829.683,3407.78,22817.2,1333.27,1048.31,,2330.6,1311.77,4708.5,1390.99,4123.24,4783.42,4061.21,2783.83,31683.9,45144.3,2745.75,533.06,138084.0,,13327.7,20305.4,25584.4,23382.8,10158.2,6296.62,8896.21,712.385,2810.85,31.9345,2527.12,3574.21,389.969,2936.75,2820.68,2675.74,190.993,1045833.2545000002,13944.443393333335
sub-21104,ses-2,32293.8,31015.8,22968.3,14300.5,41455.9,33240.1,13532.2,17946.6,11993.9,46953.5,11053.6,38073.9,8463.26,25888.4,23478.6,20246.5,18417.0,12345.1,25984.2,26599.6,11260.0,30824.2,6519.55,16809.8,24837.1,10094.4,5349.64,35759.9,49938.2,2128.56,620.88,4269.4,5802.87,1067.96,4819.65,4032.34,769.499,7391.61,4098.67,3111.77,2711.36,4013.31,23253.8,1355.37,1185.26,391.812,2158.65,1137.97,4539.0,2705.22,4559.88,5558.45,999.796,4239.31,34833.8,44946.6,4396.52,1045.24,153908.0,1113.41,12503.0,23930.0,26311.6,26828.7,9066.94,7957.83,10149.6,1101.13,3806.96,872.057,2744.52,4096.21,181.781,2350.87,2308.5,3510.34,1000.41,1143529.965,14851.038506493507
sub-20352,ses-1,16022.5,17625.4,31983.6,16439.5,45515.9,38912.8,382.6,14283.9,9792.22,46672.9,13224.6,34852.8,10089.5,34900.7,24622.1,34269.4,15694.0,11755.6,23696.6,30662.6,9552.71,38180.2,8587.92,8881.48,34104.2,12874.5,9146.78,46276.2,43252.8,7938.18,1389.76,5182.6,14374.2,1863.26,5974.21,5864.28,1841.15,7718.94,4543.3,2033.37,10885.4,5286.39,37874.3,3813.1,777.482,4728.15,2833.57,1633.57,5016.79,4699.28,9539.82,5956.4,,5127.94,39169.5,51057.1,8393.86,8454.66,155243.0,6859.78,20946.6,38747.0,37618.2,38260.6,12299.1,10915.5,9939.0,804.504,3974.0,1648.31,4664.89,4419.86,2212.69,5008.19,2855.68,3189.77,1201.23,1307034.4759999998,17197.822052631574
sub-20352,ses-2,16004.1,22733.7,36309.5,14841.6,42417.0,44769.1,5848.31,13986.1,11643.2,48416.4,12454.5,38092.9,9668.78,34867.6,27926.7,37766.8,16901.9,14950.3,25983.6,31964.6,12044.8,35269.2,8890.69,12136.3,36678.0,12849.3,9259.78,47934.9,46645.9,6270.22,2557.83,6948.82,14699.7,1982.4,6133.27,6036.23,1787.72,8426.41,4782.19,1830.71,12279.4,6488.84,39078.0,2893.14,1743.5,4157.63,3411.46,1516.27,4618.83,4432.14,8521.6,6159.67,1245.45,5108.91,41304.8,47793.7,8640.12,7079.02,147548.0,3230.3,25863.9,36762.8,38850.2,35025.4,12572.4,11366.2,9586.49,915.046,3639.3,2431.94,5731.63,4043.4,2143.91,5035.83,3400.41,2962.54,1719.55,1350012.786,17532.633584415584
sub-20236,ses-1,21326.7,31664.3,39168.3,23142.1,49854.1,41368.7,12395.5,25174.8,13699.9,46134.3,8678.2,49289.1,10160.7,41788.1,29879.6,43508.9,24512.8,15004.3,18589.6,31986.7,11620.5,39105.6,8005.73,10776.1,41110.8,14653.6,9900.92,43469.0,50097.2,7618.83,2920.16,4373.8,19771.8,2582.4,7663.67,6245.65,1794.47,8186.29,5834.19,3830.91,18332.2,9141.87,41055.5,4468.99,1322.21,676.152,3348.82,2064.69,5579.94,4920.98,9861.0,6222.31,2815.15,6499.29,44549.9,57019.1,9463.05,15280.0,182307.0,9886.18,26863.1,39971.6,34309.9,41953.9,17630.9,14303.0,10637.9,867.145,2578.71,1259.57,5924.46,3632.55,2075.13,5980.35,2681.88,2819.45,1719.55,1526911.747,19830.02268831169
sub-20463,ses-1,31273.1,35537.6,21700.1,17786.3,38707.7,47284.6,9565.0,18200.8,11671.4,45039.9,12870.2,39519.6,8721.8,34673.5,28469.0,25175.4,25005.9,10992.8,24958.7,28009.6,10005.9,35572.6,5003.89,20603.9,29295.6,14677.0,5233.57,38718.1,42552.1,7169.91,939.611,4448.11,9282.5,1957.83,6583.42,5046.88,1815.35,6078.0,4574.62,2175.23,9538.59,4951.69,29845.2,,1651.38,,2175.23,1620.06,4521.8,1804.3,7706.65,5031.53,1817.2,5204.71,32370.5,43230.1,8426.41,7089.46,170543.0,1457.32,19707.3,41346.0,35947.2,42859.8,9638.69,9912.59,10093.8,1832.55,3816.17,253.634,3875.74,4189.56,1822.11,5101.54,2122.42,3023.34,1323.44,1302748.135,17369.975133333333
sub-20463,ses-2,30656.5,35538.8,24797.1,19425.4,38592.2,47864.3,12450.8,17764.2,12219.9,43992.8,13602.3,42406.6,8294.99,33597.6,27353.7,26931.2,23933.1,12437.3,25297.7,26572.6,11931.2,34073.5,4816.58,19767.5,31153.9,14775.2,6698.88,36420.1,40600.4,6610.44,1630.5,3762.13,10743.5,1805.53,7160.7,5150.67,1409.42,7748.42,4718.32,2603.89,13186.5,3957.42,27136.3,,1087.0,,2128.56,1519.35,4484.96,1814.13,8022.93,4914.84,2482.91,5853.23,36273.9,42117.9,6749.85,8096.62,160851.0,1405.12,18168.9,34157.6,31520.6,43061.2,9298.47,9999.18,10153.3,1849.13,4180.96,1650.77,3630.09,4050.77,2068.37,4905.02,2180.76,3166.43,874.514,1294308.4540000001,17257.446053333337
sub-20149,ses-1,26801.6,32274.1,40385.5,19301.9,53992.0,35837.3,12486.4,20012.5,14127.3,51457.5,10626.2,38278.4,11419.7,36835.2,31620.1,37551.3,23630.9,12819.2,24729.6,27011.7,10857.1,36778.7,9884.34,14844.0,28550.1,15191.6,7083.93,39908.9,40578.9,7644.01,3568.68,4971.96,18187.9,2619.24,6507.27,5450.36,1142.27,7314.23,4602.25,4239.92,17324.5,5194.27,35009.4,2643.19,1467.14,748.004,3000.61,2237.87,4839.92,4561.11,10214.1,8396.93,625.179,4661.21,34833.2,48419.5,8118.73,15479.0,156727.0,9655.27,18770.7,28903.8,34546.4,51583.4,10787.7,11953.3,12194.7,1306.86,3944.52,497.441,5142.07,5210.85,1983.62,4628.05,3334.7,5182.6,943.91,1406194.814,18262.270311688313
sub-20149,ses-2,28643.4,30799.6,38630.9,22680.9,57886.2,36886.8,13272.5,20641.4,14896.2,53363.2,14744.5,39211.3,12900.9,37588.8,30659.6,46524.9,22883.5,14617.4,26334.3,25585.7,11204.1,41469.4,10136.1,18863.5,34185.3,17045.7,8752.51,36292.3,42541.7,8259.37,4115.87,5598.36,22895.8,2388.33,4784.65,5740.84,1544.52,7952.92,5188.13,3977.07,16679.6,5131.01,35568.3,2213.31,2243.4,181.781,2907.88,2202.87,5392.63,2651.79,12327.3,8078.2,5017.4,5713.21,32898.7,54151.7,6286.18,15874.5,161237.0,9485.78,16271.2,28723.2,34182.2,55830.7,15373.4,11227.4,12616.0,1378.1,4352.92,1411.87,6800.82,5422.72,2425.79,9024.57,3606.14,5291.92,1375.03,1483244.991,19262.92196103896
sub-20149,ses-3,26934.3,33776.9,33343.9,19214.7,54244.4,33945.8,14142.7,17291.3,14110.1,52155.8,15393.7,38683.1,12415.8,38579.3,32095.4,40593.1,21746.8,11206.6,27756.0,26129.2,12897.9,34553.7,10135.5,17179.5,31459.8,19676.6,6783.01,38283.3,42947.0,8401.84,8662.23,5062.23,17786.3,2140.23,5538.79,5051.79,1486.8,6644.83,4336.34,3741.25,16429.7,6093.96,37921.6,3294.78,1920.37,745.548,2778.3,1715.25,5406.76,3012.28,12821.1,7524.87,6921.8,4407.58,32763.0,42343.3,8092.33,13662.4,158983.0,8796.73,17531.4,29427.6,35074.5,54009.2,12211.3,10075.9,11960.1,1449.95,4075.95,683.521,6027.64,5800.41,2369.29,4648.31,3710.54,4931.42,1016.38,1427165.909,18534.622194805193
sub-20572,ses-1,26209.0,33482.7,32685.6,13470.8,25236.2,33698.9,6911.36,17405.5,12204.5,36716.7,12550.3,36812.5,8631.53,29352.1,26439.9,22782.2,18208.8,10661.8,17573.2,23842.8,12481.5,32513.0,8413.51,15553.9,32860.6,12514.6,8673.9,37122.0,48724.7,4748.41,1384.24,3888.64,5995.09,1948.0,6698.26,4613.92,1468.99,4636.64,3625.79,2160.49,10699.9,8829.89,31749.0,869.601,1342.48,186.694,2534.49,1360.9,4370.73,3286.18,5357.01,6647.29,,5162.33,33292.3,53299.3,5984.65,7120.17,159286.0,2990.79,17533.9,32471.9,36203.3,42412.7,11366.8,11579.9,11424.0,738.178,2778.92,929.171,6075.54,3830.91,2357.01,5962.54,2248.31,4067.35,1650.77,1232903.4740000002,16222.41413157895
sub-20572,ses-2,24941.5,30632.6,34075.3,13215.4,35914.6,38805.9,7018.22,12571.1,14716.3,37212.3,13127.5,39035.0,8722.42,28765.0,25714.6,22885.4,15431.7,15234.0,17304.8,26178.3,12216.8,31905.6,8080.04,16452.4,33296.6,16857.1,8360.7,36224.2,46041.0,3940.23,1383.62,3470.42,8721.8,2081.27,5883.32,4756.4,1192.02,3457.52,4273.08,2407.37,10413.7,5756.81,30394.9,727.124,1807.98,780.553,3054.04,1413.1,4422.93,2190.58,5863.67,5799.18,582.805,4908.7,32304.8,44366.2,3786.08,7321.6,160555.0,3119.76,22671.7,35363.8,33106.9,39666.9,11008.8,8676.36,11798.0,760.287,2509.93,1680.86,4706.65,4260.19,1902.56,5746.37,2982.81,3638.08,1578.92,1234132.0590000004,16027.689077922083
